,Visiting: Win,Home: Win
57314,False,True
68693,True,False
4386,False,True
36309,True,False
48850,False,True
2990,True,False
35681,False,True
70144,True,False
35824,False,True
45504,True,False
76646,False,True
77749,True,False
63619,False,True
66122,True,False
46638,False,True
7527,True,False
77108,False,True
28988,True,False
50492,False,True
54412,True,False
35096,False,True
20294,True,False
13232,False,True
41817,True,False
11888,False,True
45803,True,False
47357,False,True
33341,True,False
41769,False,True
21537,True,False
39816,False,True
71311,True,False
16785,False,True
6158,True,False
78751,False,True
30673,True,False
57486,False,True
790,True,False
71902,False,True
46965,True,False
29485,False,True
6625,True,False
3130,False,True
23106,True,False
56110,False,True
65042,True,False
6170,False,True
20242,True,False
29499,False,True
69538,True,False
80427,False,True
47485,True,False
46258,False,True
54022,True,False
56911,False,True
41219,True,False
74469,False,True
22045,True,False
66225,False,True
34231,True,False
76349,False,True
35906,True,False
49521,False,True
77250,True,False
15656,False,True
67362,True,False
12381,False,True
62191,True,False
30351,False,True
20097,True,False
36406,False,True
65751,True,False
8822,False,True
1109,True,False
34770,False,True
70012,True,False
67691,False,True
74552,True,False
18425,False,True
27034,True,False
29522,False,True
28165,True,False
29571,False,True
15744,True,False
11302,False,True
11720,True,False
60242,False,True
15965,True,False
64768,False,True
9784,True,False
44504,False,True
52019,True,False
78475,False,True
79824,True,False
40021,False,True
69800,True,False
17412,False,True
34960,True,False
80482,False,True
33084,True,False
16875,False,True
10390,True,False
50314,False,True
30751,True,False
70860,False,True
27641,True,False
67309,False,True
15795,True,False
43111,False,True
29495,True,False
58124,False,True
57781,True,False
68893,False,True
48068,True,False
53578,False,True
29112,True,False
27577,False,True
48303,True,False
59433,False,True
32644,True,False
16952,False,True
21909,True,False
8577,False,True
53634,True,False
49934,False,True
24100,True,False
68442,False,True
34627,True,False
64408,False,True
2187,True,False
2732,False,True
17555,True,False
50925,False,True
69079,True,False
18590,False,True
50124,True,False
1914,False,True
16343,True,False
27721,False,True
54611,True,False
44436,False,True
42848,True,False
31963,False,True
73434,True,False
52588,False,True
66082,True,False
36972,False,True
43370,True,False
69637,False,True
12455,True,False
46835,False,True
18745,True,False
37219,False,True
5155,True,False
76761,False,True
53348,True,False
609,False,True
32173,True,False
6488,False,True
59018,True,False
46916,False,True
45230,True,False
46070,False,True
46356,True,False
64366,False,True
21561,True,False
66950,False,True
77612,True,False
81075,False,True
22655,True,False
46080,False,True
78035,True,False
13665,False,True
76432,True,False
10568,False,True
26107,True,False
68275,False,True
32442,True,False
46297,False,True
59492,True,False
26133,False,True
55880,True,False
64280,False,True
14512,True,False
79875,False,True
41577,True,False
37636,False,True
4678,True,False
24726,False,True
60625,True,False
45069,False,True
59785,True,False
32908,False,True
57455,True,False
80224,False,True
63617,True,False
42840,False,True
24365,True,False
7182,False,True
33251,True,False
79372,False,True
63499,True,False
12070,False,True
49417,True,False
76688,False,True
8812,True,False
77544,False,True
61673,True,False
6083,False,True
27401,True,False
77778,False,True
12197,True,False
69184,False,True
78923,True,False
44828,False,True
76476,True,False
27486,False,True
24376,True,False
39938,False,True
81026,True,False
76297,False,True
18644,True,False
4463,False,True
36753,True,False
33020,False,True
26861,True,False
22821,False,True
72718,True,False
65395,False,True
7770,True,False
31683,False,True
70123,True,False
28852,False,True
51078,True,False
26699,False,True
11868,True,False
29560,False,True
73677,True,False
55503,False,True
49028,True,False
54862,False,True
49859,True,False
46101,False,True
34113,True,False
30700,False,True
29842,True,False
8883,False,True
60771,True,False
50414,False,True
35945,True,False
3135,False,True
4637,True,False
42609,False,True
69099,True,False
23608,False,True
8845,True,False
69872,False,True
55347,True,False
33550,False,True
48870,True,False
58091,False,True
65123,True,False
67573,False,True
27894,True,False
49034,False,True
19966,True,False
19378,False,True
78572,True,False
42746,False,True
28575,True,False
12000,False,True
37551,True,False
61211,False,True
67004,True,False
80392,False,True
9022,True,False
41673,False,True
42458,True,False
74855,False,True
4061,True,False
29667,False,True
51119,True,False
72849,False,True
43266,True,False
30765,False,True
41573,True,False
74221,False,True
80023,True,False
55841,False,True
54721,True,False
24575,False,True
61707,True,False
44937,False,True
9332,True,False
27803,False,True
17630,True,False
2515,False,True
48039,True,False
24676,False,True
10361,True,False
48179,False,True
46583,True,False
59262,False,True
42260,True,False
8880,False,True
4375,True,False
58204,False,True
67179,True,False
2788,False,True
28412,True,False
44672,False,True
32717,True,False
53905,False,True
44438,True,False
36025,False,True
39024,True,False
20852,False,True
45638,True,False
39580,False,True
40943,True,False
36712,False,True
13107,True,False
56507,False,True
15159,True,False
53012,False,True
61933,True,False
73766,False,True
20226,True,False
69523,False,True
33161,True,False
48260,False,True
50602,True,False
8647,False,True
53335,True,False
7070,False,True
51130,True,False
22845,False,True
49033,True,False
10491,False,True
68066,True,False
5463,False,True
10603,True,False
20067,False,True
55783,True,False
54636,False,True
10150,True,False
39556,False,True
68417,True,False
75882,False,True
60633,True,False
22589,False,True
30866,True,False
64419,False,True
51684,True,False
51353,False,True
12798,True,False
40632,False,True
55036,True,False
58793,False,True
38928,True,False
65546,False,True
33364,True,False
69389,False,True
1724,True,False
17278,False,True
36723,True,False
30608,False,True
15269,True,False
10282,False,True
55340,True,False
60424,False,True
66695,True,False
6475,False,True
65870,True,False
64697,False,True
72081,True,False
76808,False,True
66366,True,False
34340,False,True
23196,True,False
39357,False,True
10812,True,False
15654,False,True
26415,True,False
1896,False,True
58783,True,False
45132,False,True
60680,True,False
35449,False,True
27685,True,False
835,False,True
42986,True,False
22098,False,True
55983,True,False
69393,False,True
53766,True,False
18922,False,True
55033,True,False
38061,False,True
24719,True,False
14559,False,True
72626,True,False
14372,False,True
37101,True,False
71772,False,True
60377,True,False
25569,False,True
55077,True,False
1846,False,True
81457,True,False
36023,False,True
43033,True,False
8341,False,True
54481,True,False
37912,False,True
1851,True,False
22777,False,True
32447,True,False
15255,False,True
55267,True,False
10678,False,True
1487,True,False
25660,False,True
74878,True,False
80929,False,True
35920,True,False
60011,False,True
58716,True,False
39921,False,True
62324,True,False
27476,False,True
5841,True,False
20476,False,True
36360,True,False
33585,False,True
67065,True,False
28807,False,True
57007,True,False
52794,False,True
76725,True,False
51490,False,True
72642,True,False
46557,False,True
22660,True,False
80026,False,True
25659,True,False
66148,False,True
38026,True,False
29392,False,True
39505,True,False
57467,False,True
26857,True,False
48677,False,True
4231,True,False
43200,False,True
37294,True,False
54884,False,True
15716,True,False
24589,False,True
66330,True,False
24191,False,True
54754,True,False
50223,False,True
12557,True,False
39557,False,True
72163,True,False
24407,False,True
3731,True,False
17558,False,True
57164,True,False
9130,False,True
59081,True,False
66977,False,True
48484,True,False
44759,False,True
44350,True,False
27621,False,True
70859,True,False
70006,False,True
46719,True,False
76125,False,True
61232,True,False
18388,False,True
19976,True,False
8948,False,True
75801,True,False
17604,False,True
14503,True,False
1948,False,True
64406,True,False
4978,False,True
71074,True,False
43627,False,True
78860,True,False
80399,False,True
2981,True,False
9882,False,True
79758,True,False
33478,False,True
8711,True,False
7630,False,True
25041,True,False
60452,False,True
32212,True,False
10774,False,True
56530,True,False
62095,False,True
32863,True,False
38953,False,True
28309,True,False
36664,False,True
80728,True,False
38773,False,True
39061,True,False
29893,False,True
56028,True,False
68439,False,True
44031,True,False
17399,False,True
1996,True,False
49066,False,True
75920,True,False
80139,False,True
9622,True,False
52728,False,True
76805,True,False
65489,False,True
68216,True,False
49913,False,True
31350,True,False
26882,False,True
71720,True,False
58597,False,True
13680,True,False
2926,False,True
61725,True,False
66049,False,True
2929,True,False
53873,False,True
29084,True,False
68534,False,True
9210,True,False
32997,False,True
75132,True,False
3667,False,True
29698,True,False
50342,False,True
25232,True,False
20027,False,True
9434,True,False
75842,False,True
54197,True,False
49017,False,True
59680,True,False
56972,False,True
39797,True,False
69016,False,True
76405,True,False
14867,False,True
53843,True,False
65432,False,True
20011,True,False
18754,False,True
19589,True,False
39401,False,True
76138,True,False
59515,False,True
56975,True,False
15096,False,True
29069,True,False
26991,False,True
71032,True,False
32661,False,True
33509,True,False
25678,False,True
12862,True,False
46164,False,True
74065,True,False
59838,False,True
5180,True,False
28251,False,True
23737,True,False
64157,False,True
61446,True,False
38719,False,True
77018,True,False
7203,False,True
6695,True,False
77078,False,True
73220,True,False
48768,False,True
33749,True,False
40095,False,True
33924,True,False
45530,False,True
62642,True,False
67279,False,True
53212,True,False
75219,False,True
58825,True,False
57315,False,True
29114,True,False
45772,False,True
47793,True,False
34958,False,True
67266,True,False
66668,False,True
71373,True,False
3796,False,True
48485,True,False
1879,False,True
15173,True,False
27056,False,True
60313,True,False
43025,False,True
63544,True,False
52127,False,True
72684,True,False
35886,False,True
59953,True,False
39769,False,True
80039,True,False
46723,False,True
71134,True,False
46854,False,True
15340,True,False
65111,False,True
65436,True,False
9509,False,True
51939,True,False
58700,False,True
68993,True,False
2912,False,True
11783,True,False
62250,False,True
8322,True,False
16186,False,True
16138,True,False
26781,False,True
60337,True,False
11227,False,True
28390,True,False
65932,False,True
25240,True,False
4470,False,True
76853,True,False
40015,False,True
4939,True,False
57222,False,True
7349,True,False
17946,False,True
44766,True,False
44994,False,True
55726,True,False
75827,False,True
51969,True,False
22716,False,True
947,True,False
70632,False,True
47467,True,False
17840,False,True
1584,True,False
14886,False,True
46766,True,False
73048,False,True
69087,True,False
73375,False,True
63237,True,False
56147,False,True
17637,True,False
54939,False,True
52506,True,False
71585,False,True
41364,True,False
33253,False,True
51344,True,False
37409,False,True
66781,True,False
18049,False,True
3849,True,False
49528,False,True
8334,True,False
44515,False,True
24132,True,False
50363,False,True
7749,True,False
62686,False,True
2433,True,False
6601,False,True
3271,True,False
66756,False,True
65913,True,False
72428,False,True
10378,True,False
33730,False,True
5523,True,False
8338,False,True
16702,True,False
30693,False,True
49849,True,False
77347,False,True
50298,True,False
76480,False,True
69748,True,False
24310,False,True
50670,True,False
28279,False,True
69506,True,False
18681,False,True
80898,True,False
33952,False,True
42736,True,False
58241,False,True
77611,True,False
62377,False,True
11372,True,False
824,False,True
27495,True,False
8274,False,True
24533,True,False
8200,False,True
42939,True,False
39497,False,True
66878,True,False
66507,False,True
15442,True,False
80756,False,True
16112,True,False
16611,False,True
33458,True,False
39911,False,True
59705,True,False
75887,False,True
75041,True,False
52898,False,True
59942,True,False
80040,False,True
76305,True,False
13834,False,True
27941,True,False
33530,False,True
65124,True,False
46078,False,True
24662,True,False
2604,False,True
48654,True,False
53524,False,True
53181,True,False
61823,False,True
23007,True,False
16046,False,True
20571,True,False
75948,False,True
27072,True,False
2547,False,True
40166,True,False
35828,False,True
703,True,False
58064,False,True
39106,True,False
22067,False,True
67762,True,False
9834,False,True
38400,True,False
7122,False,True
78655,True,False
32966,False,True
64397,True,False
41622,False,True
1151,True,False
4805,False,True
45340,True,False
72005,False,True
64223,True,False
29541,False,True
6402,True,False
7425,False,True
21527,True,False
80228,False,True
51930,True,False
29513,False,True
74772,True,False
51028,False,True
12613,True,False
72150,False,True
21033,True,False
67680,False,True
79035,True,False
75353,False,True
71428,True,False
66762,False,True
18314,True,False
30013,False,True
35373,True,False
78671,False,True
21995,True,False
3528,False,True
61308,True,False
45492,False,True
67273,True,False
25426,False,True
894,True,False
50893,False,True
74460,True,False
74751,False,True
17213,True,False
49625,False,True
48820,True,False
74658,False,True
9143,True,False
58156,False,True
49766,True,False
18196,False,True
11179,True,False
5552,False,True
24644,True,False
43638,False,True
14688,True,False
6348,False,True
41726,True,False
16771,False,True
275,True,False
62221,False,True
68715,True,False
39605,False,True
45298,True,False
61455,False,True
77123,True,False
45643,False,True
80373,True,False
13371,False,True
58852,True,False
49394,False,True
34738,True,False
28712,False,True
80776,True,False
33244,False,True
42484,True,False
73055,False,True
52724,True,False
24429,False,True
24625,True,False
61384,False,True
80742,True,False
2753,False,True
14215,True,False
75893,False,True
46875,True,False
13451,False,True
78074,True,False
62334,False,True
2243,True,False
53684,False,True
70809,True,False
43291,False,True
74758,True,False
36445,False,True
10621,True,False
69703,False,True
49751,True,False
39678,False,True
24490,True,False
34953,False,True
23200,True,False
61330,False,True
25195,True,False
36546,False,True
669,True,False
35353,False,True
77667,True,False
51614,False,True
66961,True,False
1215,False,True
14703,True,False
8347,False,True
4241,True,False
76827,False,True
79363,True,False
14659,False,True
57707,True,False
39127,False,True
5307,True,False
20109,False,True
75783,True,False
12034,False,True
14197,True,False
31939,False,True
21979,True,False
76820,False,True
8661,True,False
5432,False,True
75837,True,False
4671,False,True
201,True,False
31483,False,True
45626,True,False
40793,False,True
26702,True,False
47812,False,True
79264,True,False
40008,False,True
29307,True,False
67418,False,True
61898,True,False
4334,False,True
45346,True,False
43358,False,True
13662,True,False
43952,False,True
76008,True,False
20224,False,True
53013,True,False
21147,False,True
70136,True,False
41735,False,True
66434,True,False
35372,False,True
67348,True,False
63255,False,True
29882,True,False
73617,False,True
2335,True,False
10948,False,True
16965,True,False
29721,False,True
52198,True,False
59049,False,True
73469,True,False
79347,False,True
22187,True,False
29719,False,True
38122,True,False
68902,False,True
20078,True,False
78739,False,True
63093,True,False
67993,False,True
8516,True,False
63532,False,True
9630,True,False
52314,False,True
20616,True,False
43232,False,True
52075,True,False
12169,False,True
56477,True,False
27485,False,True
7409,True,False
76279,False,True
65522,True,False
33771,False,True
81376,True,False
7256,False,True
6306,True,False
6463,False,True
36690,True,False
35793,False,True
57246,True,False
19511,False,True
24729,True,False
81152,False,True
70689,True,False
67936,False,True
79287,True,False
72839,False,True
47816,True,False
58092,False,True
39457,True,False
76179,False,True
78523,True,False
65352,False,True
5501,True,False
57888,False,True
6423,True,False
38051,False,True
74504,True,False
47290,False,True
75352,True,False
5929,False,True
70348,True,False
27147,False,True
47459,True,False
47166,False,True
20621,True,False
22228,False,True
15175,True,False
5916,False,True
63540,True,False
70649,False,True
58687,True,False
9520,False,True
68558,True,False
32172,False,True
73963,True,False
16218,False,True
8362,True,False
55579,False,True
41464,True,False
15538,False,True
68211,True,False
5646,False,True
55671,True,False
49499,False,True
75806,True,False
18032,False,True
62003,True,False
6877,False,True
53159,True,False
80467,False,True
27392,True,False
52319,False,True
48979,True,False
39801,False,True
58280,True,False
22953,False,True
34513,True,False
28475,False,True
4167,True,False
75372,False,True
10251,True,False
69907,False,True
36052,True,False
35036,False,True
77365,True,False
48209,False,True
53421,True,False
39475,False,True
80382,True,False
24468,False,True
76378,True,False
48026,False,True
14759,True,False
16441,False,True
40583,True,False
26416,False,True
45650,True,False
71571,False,True
80329,True,False
66849,False,True
31210,True,False
17680,False,True
21152,True,False
35104,False,True
46309,True,False
12815,False,True
62227,True,False
73834,False,True
49493,True,False
5620,False,True
18101,True,False
31454,False,True
66565,True,False
50002,False,True
6739,True,False
19869,False,True
32588,True,False
47607,False,True
30210,True,False
38046,False,True
3834,True,False
45880,False,True
65773,True,False
64986,False,True
65415,True,False
29846,False,True
70920,True,False
74406,False,True
69290,True,False
74669,False,True
44040,True,False
44423,False,True
9115,True,False
56372,False,True
39166,True,False
8184,False,True
9476,True,False
7063,False,True
3562,True,False
16682,False,True
22222,True,False
61482,False,True
68459,True,False
8246,False,True
80737,True,False
70606,False,True
10594,True,False
61428,False,True
68630,True,False
26832,False,True
64322,True,False
71119,False,True
39999,True,False
26129,False,True
36350,True,False
36236,False,True
16559,True,False
74987,False,True
21894,True,False
37813,False,True
8098,True,False
35996,False,True
80607,True,False
56087,False,True
30171,True,False
18284,False,True
38188,True,False
1450,False,True
5556,True,False
60275,False,True
69072,True,False
26371,False,True
56035,True,False
14171,False,True
42661,True,False
64957,False,True
72615,True,False
21154,False,True
16985,True,False
66210,False,True
70463,True,False
56961,False,True
3616,True,False
38388,False,True
28228,True,False
11595,False,True
55813,True,False
10081,False,True
22349,True,False
72545,False,True
47863,True,False
1782,False,True
43867,True,False
60969,False,True
27176,True,False
18997,False,True
25645,True,False
24315,False,True
10545,True,False
13441,False,True
62379,True,False
43512,False,True
45339,True,False
68431,False,True
27337,True,False
37040,False,True
63754,True,False
74621,False,True
53008,True,False
33731,False,True
41141,True,False
62764,False,True
55134,True,False
79768,False,True
34775,True,False
63881,False,True
8332,True,False
66686,False,True
68425,True,False
48796,False,True
14390,True,False
6366,False,True
77182,True,False
55329,False,True
79419,True,False
68253,False,True
12484,True,False
35565,False,True
27148,True,False
13898,False,True
66642,True,False
51954,False,True
54104,True,False
53532,False,True
39689,True,False
45816,False,True
26946,True,False
64014,False,True
22534,True,False
75081,False,True
22217,True,False
43872,False,True
17632,True,False
3964,False,True
53484,True,False
1399,False,True
58260,True,False
57365,False,True
57462,True,False
65931,False,True
17816,True,False
5648,False,True
45878,True,False
61523,False,True
32007,True,False
61646,False,True
54841,True,False
18956,False,True
14429,True,False
55093,False,True
22917,True,False
61456,False,True
76165,True,False
18665,False,True
37570,True,False
74241,False,True
17811,True,False
79457,False,True
59026,True,False
25452,False,True
12050,True,False
39156,False,True
39245,True,False
13742,False,True
12248,True,False
42795,False,True
8612,True,False
41145,False,True
46120,True,False
23971,False,True
39982,True,False
65458,False,True
58397,True,False
48693,False,True
8729,True,False
33840,False,True
45207,True,False
41336,False,True
14585,True,False
75652,False,True
74845,True,False
24732,False,True
32300,True,False
54903,False,True
67118,True,False
35254,False,True
6130,True,False
81442,False,True
34692,True,False
39113,False,True
63830,True,False
52009,False,True
21913,True,False
19389,False,True
11739,True,False
69327,False,True
52700,True,False
34345,False,True
63806,True,False
76286,False,True
26046,True,False
227,False,True
32495,True,False
17245,False,True
32250,True,False
50127,False,True
1898,True,False
44877,False,True
33496,True,False
12660,False,True
36043,True,False
71309,False,True
75916,True,False
71422,False,True
3535,True,False
39873,False,True
46910,True,False
64262,False,True
19986,True,False
37454,False,True
49812,True,False
28238,False,True
63263,True,False
635,False,True
70942,True,False
19570,False,True
8264,True,False
11019,False,True
462,True,False
23183,False,True
27652,True,False
45677,False,True
55293,True,False
64056,False,True
63728,True,False
33532,False,True
55632,True,False
54158,False,True
79171,True,False
42073,False,True
80079,True,False
31696,False,True
15768,True,False
74942,False,True
72479,True,False
4398,False,True
21563,True,False
8307,False,True
77793,True,False
30416,False,True
10505,True,False
67812,False,True
33191,True,False
17225,False,True
75449,True,False
33164,False,True
4942,True,False
4256,False,True
60237,True,False
55231,False,True
66558,True,False
59181,False,True
72751,True,False
51611,False,True
18294,True,False
62804,False,True
3,True,False
3962,False,True
8478,True,False
7756,False,True
44848,True,False
848,False,True
22776,True,False
36935,False,True
48364,True,False
4377,False,True
12153,True,False
69587,False,True
49945,True,False
45477,False,True
75006,True,False
70286,False,True
35725,True,False
5585,False,True
23366,True,False
19669,False,True
49683,True,False
69787,False,True
71706,True,False
57245,False,True
65606,True,False
40131,False,True
50935,True,False
10189,False,True
65966,True,False
20318,False,True
35850,True,False
3397,False,True
11588,True,False
22882,False,True
58726,True,False
18105,False,True
69186,True,False
22179,False,True
22154,True,False
52843,False,True
70720,True,False
11735,False,True
56241,True,False
14608,False,True
67246,True,False
29752,False,True
15579,True,False
66190,False,True
35393,True,False
33453,False,True
69224,True,False
21331,False,True
62882,True,False
37004,False,True
81483,True,False
30212,False,True
30113,True,False
20642,False,True
1874,True,False
53723,False,True
34877,True,False
54134,False,True
9493,True,False
54643,False,True
75608,True,False
18793,False,True
31093,True,False
28353,False,True
19852,True,False
64082,False,True
12269,True,False
64638,False,True
60697,True,False
14402,False,True
21688,True,False
75980,False,True
18260,True,False
50867,False,True
1643,True,False
30100,False,True
79111,True,False
17898,False,True
67420,True,False
68031,False,True
43405,True,False
65378,False,True
27988,True,False
55431,False,True
4618,True,False
45676,False,True
55371,True,False
6218,False,True
46248,True,False
71474,False,True
13182,True,False
9785,False,True
40705,True,False
43968,False,True
10241,True,False
22662,False,True
23226,True,False
36244,False,True
67310,True,False
5725,False,True
69809,True,False
55495,False,True
33517,True,False
59122,False,True
6790,True,False
34482,False,True
77344,True,False
63098,False,True
32902,True,False
2049,False,True
23793,True,False
14321,False,True
34955,True,False
66700,False,True
72077,True,False
44290,False,True
60570,True,False
4508,False,True
63636,True,False
30335,False,True
35819,True,False
58735,False,True
51314,True,False
40173,False,True
36750,True,False
42038,False,True
58365,True,False
32805,False,True
54152,True,False
14798,False,True
46832,True,False
79722,False,True
3704,True,False
41320,False,True
53451,True,False
67116,False,True
32747,True,False
68758,False,True
46461,True,False
25582,False,True
20277,True,False
38383,False,True
6140,True,False
28841,False,True
28030,True,False
6089,False,True
28626,True,False
77342,False,True
20689,True,False
15139,False,True
34315,True,False
66098,False,True
25932,True,False
71100,False,True
55008,True,False
17791,False,True
61677,True,False
37490,False,True
45285,True,False
33764,False,True
2454,True,False
56332,False,True
43295,True,False
43732,False,True
58098,True,False
50073,False,True
70417,True,False
9795,False,True
15699,True,False
20949,False,True
53598,True,False
39686,False,True
48607,True,False
69335,False,True
77316,True,False
7311,False,True
14823,True,False
9393,False,True
54374,True,False
71401,False,True
34870,True,False
68465,False,True
27672,True,False
57178,False,True
57643,True,False
80517,False,True
48217,True,False
53762,False,True
64848,True,False
73782,False,True
46348,True,False
5984,False,True
60730,True,False
44266,False,True
46470,True,False
14776,False,True
3788,True,False
59820,False,True
71192,True,False
11919,False,True
65840,True,False
71088,False,True
53697,True,False
79238,False,True
22915,True,False
50773,False,True
79832,True,False
74365,False,True
48029,True,False
63952,False,True
47524,True,False
40875,False,True
50021,True,False
61265,False,True
79042,True,False
14687,False,True
32232,True,False
55273,False,True
64651,True,False
59983,False,True
52043,True,False
17393,False,True
33797,True,False
6,False,True
25533,True,False
31313,False,True
2549,True,False
51366,False,True
18786,True,False
69230,False,True
3206,True,False
16629,False,True
61535,True,False
12006,False,True
72094,True,False
73635,False,True
23750,True,False
37681,False,True
8882,True,False
34180,False,True
22449,True,False
68713,False,True
45284,True,False
5000,False,True
67602,True,False
71589,False,True
39928,True,False
59621,False,True
68081,True,False
54189,False,True
27259,True,False
34534,False,True
30961,True,False
61283,False,True
58528,True,False
40038,False,True
28739,True,False
1419,False,True
32231,True,False
26715,False,True
20543,True,False
4306,False,True
65657,True,False
79242,False,True
66599,True,False
39187,False,True
8190,True,False
27506,False,True
30282,True,False
4960,False,True
63934,True,False
59178,False,True
15901,True,False
36825,False,True
45411,True,False
48522,False,True
73703,True,False
28185,False,True
78913,True,False
52337,False,True
59253,True,False
74497,False,True
60520,True,False
68255,False,True
38206,True,False
24916,False,True
9928,True,False
68302,False,True
13454,True,False
78049,False,True
2770,True,False
74651,False,True
51424,True,False
41530,False,True
71349,True,False
59967,False,True
46121,True,False
41050,False,True
2177,True,False
15948,False,True
42455,True,False
41810,False,True
79975,True,False
56335,False,True
22753,True,False
12032,False,True
10336,True,False
58400,False,True
38371,True,False
59287,False,True
69593,True,False
36958,False,True
74159,True,False
46299,False,True
67530,True,False
76445,False,True
64225,True,False
54335,False,True
54798,True,False
67022,False,True
6100,True,False
75317,False,True
81487,True,False
72973,False,True
4374,True,False
17651,False,True
60361,True,False
75374,False,True
59634,True,False
75872,False,True
50648,True,False
57527,False,True
16790,True,False
77424,False,True
78299,True,False
61218,False,True
37247,True,False
74304,False,True
51003,True,False
6896,False,True
33050,True,False
53923,False,True
42071,True,False
323,False,True
24050,True,False
72473,False,True
81448,True,False
14872,False,True
72379,True,False
43882,False,True
48923,True,False
79151,False,True
46822,True,False
41883,False,True
10169,True,False
17092,False,True
60441,True,False
44547,False,True
21153,True,False
20026,False,True
20368,True,False
45784,False,True
61854,True,False
10940,False,True
30998,True,False
48042,False,True
25231,True,False
28473,False,True
14648,True,False
39991,False,True
53265,True,False
4909,False,True
7087,True,False
81224,False,True
52692,True,False
19634,False,True
65989,True,False
43897,False,True
2671,True,False
17240,False,True
36917,True,False
1257,False,True
48592,True,False
17051,False,True
64198,True,False
40992,False,True
7460,True,False
45693,False,True
69530,True,False
51766,False,True
11260,True,False
58868,False,True
70028,True,False
7457,False,True
47036,True,False
477,False,True
49728,True,False
67002,False,True
37226,True,False
24300,False,True
54170,True,False
76188,False,True
1088,True,False
57219,False,True
51126,True,False
9512,False,True
69626,True,False
30121,False,True
12184,True,False
24476,False,True
56286,True,False
4191,False,True
4993,True,False
75242,False,True
32243,True,False
19243,False,True
58974,True,False
3988,False,True
31771,True,False
4749,False,True
27630,True,False
64676,False,True
7560,True,False
22192,False,True
28334,True,False
45630,False,True
68968,True,False
34379,False,True
16838,True,False
39536,False,True
72375,True,False
6852,False,True
72488,True,False
23086,False,True
49777,True,False
7864,False,True
45138,True,False
66214,False,True
23874,True,False
74137,False,True
63110,True,False
22421,False,True
62829,True,False
62292,False,True
19417,True,False
28757,False,True
22083,True,False
31011,False,True
68528,True,False
55812,False,True
55798,True,False
36271,False,True
40253,True,False
76597,False,True
19100,True,False
68433,False,True
34459,True,False
22439,False,True
56112,True,False
17866,False,True
31490,True,False
35870,False,True
63404,True,False
18760,False,True
32654,True,False
28665,False,True
21831,True,False
33169,False,True
36552,True,False
2948,False,True
33705,True,False
62558,False,True
78638,True,False
13442,False,True
53601,True,False
25710,False,True
78463,True,False
76559,False,True
18649,True,False
79611,False,True
52209,True,False
72113,False,True
56979,True,False
18785,False,True
55238,True,False
80605,False,True
56094,True,False
62425,False,True
7382,True,False
41563,False,True
26826,True,False
52012,False,True
61579,True,False
39264,False,True
46122,True,False
35235,False,True
78143,True,False
26084,False,True
4294,True,False
74807,False,True
55285,True,False
57719,False,True
67343,True,False
60857,False,True
2890,True,False
64452,False,True
48766,True,False
9666,False,True
36384,True,False
42559,False,True
38282,True,False
1230,False,True
38957,True,False
1198,False,True
56938,True,False
66595,False,True
75662,True,False
24341,False,True
9129,True,False
74108,False,True
42811,True,False
32055,False,True
14769,True,False
64318,False,True
38987,True,False
7023,False,True
5216,True,False
21296,False,True
21577,True,False
27649,False,True
17787,True,False
30646,False,True
9675,True,False
38277,False,True
25217,True,False
67707,False,True
17503,True,False
45711,False,True
76816,True,False
53165,False,True
67158,True,False
41260,False,True
67317,True,False
40990,False,True
27809,True,False
54435,False,True
9055,True,False
81024,False,True
18059,True,False
48452,False,True
25204,True,False
23850,False,True
42273,True,False
72715,False,True
34866,True,False
60762,False,True
2355,True,False
66236,False,True
52536,True,False
53043,False,True
15601,True,False
27784,False,True
81300,True,False
42096,False,True
15091,True,False
36292,False,True
61982,True,False
64970,False,True
47715,True,False
195,False,True
39608,True,False
67658,False,True
42111,True,False
4691,False,True
16181,True,False
44698,False,True
27626,True,False
35756,False,True
72389,True,False
26838,False,True
24809,True,False
78988,False,True
7333,True,False
30621,False,True
67740,True,False
81045,False,True
22553,True,False
58564,False,True
6136,True,False
33073,False,True
55232,True,False
34972,False,True
22398,True,False
59454,False,True
73760,True,False
44161,False,True
59293,True,False
5077,False,True
60573,True,False
60470,False,True
78496,True,False
18089,False,True
12781,True,False
11928,False,True
14169,True,False
7060,False,True
74287,True,False
67683,False,True
48614,True,False
39571,False,True
3259,True,False
27409,False,True
13535,True,False
11978,False,True
76046,True,False
13959,False,True
40171,True,False
77691,False,True
78209,True,False
10982,False,True
32898,True,False
4900,False,True
6914,True,False
64595,False,True
15286,True,False
8497,False,True
72465,True,False
72187,False,True
53554,True,False
18714,False,True
79157,True,False
8025,False,True
41200,True,False
53726,False,True
6044,True,False
31810,False,True
35130,True,False
70068,False,True
36434,True,False
74077,False,True
70363,True,False
33126,False,True
16907,True,False
74991,False,True
32780,True,False
41831,False,True
606,True,False
16711,False,True
44185,True,False
14384,False,True
6751,True,False
72525,False,True
69043,True,False
11979,False,True
26620,True,False
72416,False,True
46785,True,False
52574,False,True
4280,True,False
75309,False,True
48814,True,False
74949,False,True
65174,True,False
59044,False,True
62520,True,False
8165,False,True
14510,True,False
5952,False,True
4562,True,False
22858,False,True
32467,True,False
34222,False,True
30449,True,False
38036,False,True
5482,True,False
41858,False,True
14506,True,False
55933,False,True
66969,True,False
80566,False,True
65322,True,False
