playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
gartory01,2019,1,SEA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garvemi01,2019,1,MIN,AL,93,311,70,85,16,1,31,67,0,0,41,87,0,5,0,2,5
gausmke01,2019,1,ATL,NL,16,27,1,1,0,0,0,0,0,0,0,18,0,0,0,0,1
gausmke01,2019,2,CIN,NL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gavigsa01,2019,1,TOR,AL,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gearrco01,2019,1,SEA,AL,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gearrco01,2019,2,NYA,AL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gennesc01,2019,1,CIN,NL,21,69,4,15,3,0,0,5,0,0,1,20,0,1,0,1,0
gennesc01,2019,2,SFN,NL,21,64,11,15,4,0,2,6,0,0,1,21,0,1,0,1,1
gerbemi01,2019,1,SFN,NL,12,24,0,1,1,0,0,0,0,0,2,15,0,0,0,0,0
germado01,2019,1,NYA,AL,27,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1
gibauia01,2019,1,TBA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gibauia01,2019,2,TEX,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gibsoky01,2019,1,MIN,AL,34,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0
gileske01,2019,1,TOR,AL,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gilmase01,2019,1,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ginkeke01,2019,1,ARI,NL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giolilu01,2019,1,CHA,AL,29,4,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0
givenmy01,2019,1,BAL,AL,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glasnty01,2019,1,TBA,AL,12,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
godleza01,2019,1,ARI,NL,27,18,3,3,0,0,0,2,0,0,3,9,0,0,1,0,0
godleza01,2019,2,TOR,AL,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
goinsry01,2019,1,CHA,AL,52,144,13,36,6,1,2,10,0,1,17,44,1,1,1,0,7
goldspa01,2019,1,SLN,NL,161,597,97,155,25,1,34,97,3,1,78,166,2,2,0,3,11
gomesya01,2019,1,WAS,NL,97,314,36,70,16,0,12,43,2,0,38,84,6,5,0,1,7
gomezca01,2019,1,NYN,NL,34,86,10,17,3,0,3,10,4,1,7,30,0,3,2,1,3
gomezje01,2019,1,TEX,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gonsoto01,2019,1,LAN,NL,11,13,2,4,0,0,0,1,0,0,0,4,0,0,1,0,0
gonzaca01,2019,1,CLE,AL,30,105,13,22,1,0,2,7,0,1,10,33,0,1,0,1,2
gonzaca01,2019,2,CHN,NL,15,40,8,7,2,0,1,3,0,2,8,19,1,0,0,1,1
gonzach01,2019,1,COL,NL,14,24,0,1,0,0,0,2,0,0,0,15,0,0,0,0,0
gonzaer01,2019,1,PIT,NL,53,142,15,36,4,1,1,6,4,1,9,37,3,1,3,1,5
gonzagi01,2019,1,MIL,NL,19,25,1,1,0,0,0,0,0,0,1,17,0,0,2,0,0
gonzama01,2019,1,MIN,AL,114,425,52,112,19,0,15,55,1,0,31,98,2,6,0,1,7
gonzama02,2019,1,SEA,AL,34,5,1,1,1,0,0,0,0,0,0,4,0,0,1,0,0
goodrni01,2019,1,DET,AL,112,423,61,105,27,5,12,45,12,3,46,138,1,1,0,2,7
goodwbr01,2019,1,LAA,AL,136,413,65,108,29,3,17,47,7,3,38,129,2,3,1,3,3
goodyni01,2019,1,CLE,AL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gordoal01,2019,1,KCA,AL,150,556,77,148,31,1,13,76,5,3,51,100,4,19,1,6,13
gordode01,2019,1,SEA,AL,117,393,36,108,12,6,3,34,22,5,18,61,1,1,3,6,8
gorete01,2019,1,KCA,AL,37,51,13,14,2,1,0,1,13,5,6,18,0,1,0,0,0
gosseph01,2019,1,PHI,NL,44,65,5,17,3,0,0,7,0,0,3,16,0,0,0,0,1
gotttr01,2019,1,SFN,NL,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gourryu01,2019,1,HOU,AL,144,564,85,168,40,2,31,104,5,3,37,65,2,5,0,6,12
gracema02,2019,1,WAS,NL,51,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
grandcu01,2019,1,MIA,NL,138,317,44,58,17,1,12,34,0,3,41,98,1,3,0,2,3
grandya01,2019,1,MIL,NL,153,513,79,126,26,2,28,77,5,1,109,139,2,5,0,5,16
gratebr01,2019,1,MIN,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grateju01,2019,1,CIN,NL,6,18,1,4,0,0,0,1,0,0,0,4,0,0,0,0,0
grayjo02,2019,1,COL,NL,27,47,1,3,0,0,0,1,0,0,3,22,0,0,9,0,2
grayso01,2019,1,CIN,NL,34,46,3,7,0,1,0,3,0,0,2,19,0,0,12,0,0
greench03,2019,1,NYA,AL,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
greensh02,2019,1,DET,AL,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greensh02,2019,2,ATL,NL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greenza01,2019,1,SFN,NL,8,14,1,2,1,0,0,1,0,0,2,6,0,0,0,0,2
gregelu01,2019,1,SLN,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gregodi01,2019,1,NYA,AL,82,324,47,77,14,2,16,61,2,1,17,53,1,1,0,2,5
greingr01,2019,1,DET,AL,58,208,18,42,5,1,5,19,0,0,13,70,0,1,1,1,5
greinza01,2019,1,ARI,NL,26,48,7,13,4,1,3,8,1,0,2,11,0,0,4,0,2
greinza01,2019,2,HOU,AL,10,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
grichra01,2019,1,TOR,AL,151,586,75,136,29,5,31,80,2,1,35,163,0,5,0,2,20
grishtr01,2019,1,MIL,NL,51,156,24,36,6,2,6,24,1,0,20,48,0,4,0,3,3
grossro01,2019,1,OAK,AL,138,420,57,101,21,3,6,38,9,4,59,86,2,1,0,2,7
grotzza01,2019,1,SEA,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grullde01,2019,1,PHI,NL,4,9,0,1,1,0,0,1,0,0,0,2,0,0,0,0,1
gsellro01,2019,1,NYN,NL,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
guduare01,2019,1,HOU,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guerrde01,2019,1,MIL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guerrja01,2019,1,TOR,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guerrja01,2019,2,WAS,NL,40,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
guerrja02,2019,1,SDN,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guerrju02,2019,1,MIL,NL,72,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
guerrta01,2019,1,MIA,NL,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guerrta02,2019,1,TEX,AL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guerrvl02,2019,1,TOR,AL,123,464,52,126,26,2,15,69,0,1,46,91,0,2,0,2,17
guilbta01,2019,1,SEA,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guilllu01,2019,1,NYN,NL,45,61,8,15,4,0,1,3,0,0,7,14,0,0,2,0,2
gurrilo01,2019,1,TOR,AL,84,314,52,87,19,2,20,50,6,4,20,86,0,5,1,3,4
gustaja01,2019,1,SFN,NL,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gutieke01,2019,1,KCA,AL,20,73,4,19,2,1,1,11,1,0,5,24,0,0,0,1,2
guzmaro01,2019,1,TEX,AL,87,256,34,56,20,0,10,36,1,2,32,87,1,3,0,4,7
gyorkje01,2019,1,SLN,NL,38,56,5,11,0,0,2,7,2,0,6,14,0,0,0,0,1
gyorkje01,2019,2,LAN,NL,24,36,1,5,1,0,0,2,0,0,3,10,0,0,0,0,2
haaseer01,2019,1,CLE,AL,10,16,1,1,0,0,1,3,0,0,1,8,0,0,0,0,0
haderjo01,2019,1,MIL,NL,61,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
haggesa01,2019,1,NYN,NL,11,4,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
hahnje01,2019,1,KCA,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
haleda02,2019,1,NYA,AL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hallma02,2019,1,DET,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hamelco01,2019,1,CHN,NL,27,42,1,6,1,0,0,4,0,0,1,15,0,1,1,1,2
hamilbi02,2019,1,KCA,AL,93,275,32,58,12,2,0,12,18,5,25,74,0,0,3,2,1
hamilbi02,2019,2,ATL,NL,26,41,9,11,2,0,0,3,4,1,7,13,1,0,0,0,0
hammejd01,2019,1,PHI,NL,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hampsga01,2019,1,COL,NL,105,299,40,74,9,4,8,27,15,3,24,88,1,0,2,2,2
handbr01,2019,1,CLE,AL,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hanigmi01,2019,1,SEA,AL,63,246,46,54,13,1,15,32,4,0,30,81,1,5,0,2,3
hansoal01,2019,1,TOR,AL,18,43,5,7,0,0,0,4,1,0,3,17,1,1,0,1,0
happia01,2019,1,CHN,NL,58,140,25,37,7,1,11,30,2,0,15,39,0,0,0,1,1
happja01,2019,1,NYA,AL,32,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hardybl01,2019,1,DET,AL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harpebr03,2019,1,PHI,NL,157,573,98,149,36,1,35,114,15,3,99,178,11,6,0,4,10
harpery01,2019,1,MIN,AL,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harrijo05,2019,1,DET,AL,36,137,10,24,7,1,1,8,4,2,6,27,0,2,0,2,0
harriwi02,2019,1,HOU,AL,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hartdo01,2019,1,MIL,NL,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hartdo01,2019,2,NYN,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hartlge01,2019,1,PIT,NL,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harvehu01,2019,1,BAL,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harvejo01,2019,1,NYA,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harvejo01,2019,2,COL,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harvema01,2019,1,LAA,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
haselad01,2019,1,PHI,NL,67,222,30,59,14,0,5,26,4,0,14,60,1,5,1,0,7
haysau01,2019,1,BAL,AL,21,68,12,21,6,0,4,13,2,0,7,13,0,0,0,0,0
healyry01,2019,1,SEA,AL,47,169,24,40,16,0,7,26,0,0,13,40,0,1,0,4,1
heanean01,2019,1,LAA,AL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hearnta01,2019,1,TEX,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hechaad01,2019,1,NYN,NL,60,142,20,29,7,0,5,18,3,1,8,33,0,1,0,0,2
hechaad01,2019,2,ATL,NL,24,61,14,20,5,1,4,15,0,0,6,15,0,2,0,1,1
hedgeau01,2019,1,SDN,NL,102,312,28,55,9,0,11,36,1,0,27,109,3,5,2,1,3
heinesc01,2019,1,TEX,AL,25,75,8,16,6,0,2,7,1,2,9,20,0,1,0,0,3
heinety01,2019,1,MIA,NL,5,11,1,3,1,0,1,2,0,0,0,4,0,0,1,0,0
hellebe01,2019,1,NYA,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hellije01,2019,1,WAS,NL,9,9,3,1,0,0,0,0,0,0,2,4,0,0,2,0,0
helslry01,2019,1,SLN,NL,24,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
hembrhe01,2019,1,BOS,AL,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hendrky01,2019,1,CHN,NL,31,54,1,8,1,0,0,5,0,0,2,29,0,1,7,0,1
hendrli01,2019,1,OAK,AL,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heredgu01,2019,1,TBA,AL,89,204,31,46,13,0,5,20,2,2,18,60,0,6,2,1,4
hergeji01,2019,1,CIN,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hermomi01,2019,1,LAA,AL,18,36,7,5,1,1,0,3,2,0,5,19,0,4,0,1,1
hernace02,2019,1,PHI,NL,161,612,77,171,31,3,14,71,9,2,45,100,4,6,0,4,9
hernada01,2019,1,CIN,NL,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hernada02,2019,1,BOS,AL,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hernael01,2019,1,MIA,NL,21,19,0,1,0,0,0,0,0,0,1,10,0,0,4,0,0
hernaen02,2019,1,LAN,NL,130,414,57,98,19,1,17,64,4,0,36,97,3,6,0,4,9
hernafe02,2019,1,SEA,AL,15,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
hernago01,2019,1,BOS,AL,20,49,5,7,1,2,0,2,1,0,5,14,0,0,2,1,0
hernajo02,2019,1,TEX,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hernama02,2019,1,BOS,AL,61,148,18,37,7,0,2,11,1,2,3,42,0,3,1,0,1
hernate01,2019,1,TOR,AL,125,417,58,96,19,2,26,65,6,3,45,153,1,1,0,1,8
herreke01,2019,1,CHA,AL,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
herreod01,2019,1,PHI,NL,39,126,12,28,10,1,1,16,2,2,11,33,0,1,0,1,0
herrero02,2019,1,MIA,NL,63,105,10,21,6,0,2,11,4,1,11,27,1,2,1,0,2
herrmch01,2019,1,OAK,AL,30,84,9,17,3,0,1,8,0,0,9,29,0,0,1,0,4
hessda01,2019,1,BAL,AL,23,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
heywaja01,2019,1,CHN,NL,147,513,78,129,20,4,21,62,8,3,68,110,5,5,0,3,12
hicksaa01,2019,1,NYA,AL,59,221,41,52,10,0,12,36,1,2,31,72,0,0,0,3,2
hicksjo02,2019,1,DET,AL,95,319,29,67,15,0,13,35,1,1,13,109,0,0,0,1,7
hicksjo03,2019,1,SLN,NL,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
higasky01,2019,1,NYA,AL,18,56,8,12,5,0,3,11,0,0,0,26,0,0,0,1,1
hildetr01,2019,1,MIN,AL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hillisa01,2019,1,COL,NL,27,77,13,21,4,2,7,13,2,0,9,23,0,1,0,0,1
hillri01,2019,1,LAN,NL,13,18,0,3,1,0,0,1,0,0,1,9,0,0,1,0,0
hillti01,2019,1,KCA,AL,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hiranyo01,2019,1,ARI,NL,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hiurake01,2019,1,MIL,NL,84,314,51,95,23,2,19,49,9,3,25,107,1,8,0,1,6
hoernni01,2019,1,CHN,NL,20,78,13,22,1,1,3,17,0,0,3,11,1,0,0,1,3
hoffmje02,2019,1,COL,NL,18,21,2,5,0,0,0,1,0,0,0,9,0,0,3,0,0
holadbr01,2019,1,MIA,NL,43,115,12,32,6,0,4,12,0,1,11,21,2,1,1,1,5
holdejo02,2019,1,NYA,AL,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hollade01,2019,1,SFN,NL,33,12,0,1,0,0,0,0,0,0,0,8,0,0,1,0,0
hollade01,2019,2,CHN,NL,20,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
hollagr01,2019,1,ARI,NL,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
holmecl01,2019,1,PIT,NL,35,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
holtbr01,2019,1,BOS,AL,87,259,38,77,14,2,3,31,1,0,28,57,1,4,0,4,4
hoskirh01,2019,1,PHI,NL,160,570,86,129,33,5,29,85,2,2,116,173,6,11,0,6,10
hosmeer01,2019,1,SDN,NL,160,619,72,164,29,2,22,99,0,3,40,163,3,3,0,5,12
housead01,2019,1,MIL,NL,35,22,0,1,1,0,0,0,0,0,2,17,0,0,3,0,0
howarsa01,2019,1,COL,NL,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoytja01,2019,1,CLE,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huangwe01,2019,1,TEX,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hudsoda01,2019,1,TOR,AL,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hudsoda01,2019,2,WAS,NL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hudsoda02,2019,1,SLN,NL,33,51,1,4,0,0,0,2,0,0,0,24,0,1,7,0,1
hudsojo03,2019,1,SLN,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hugheja02,2019,1,CIN,NL,47,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hugheja02,2019,2,PHI,NL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hultzda01,2019,1,CHN,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hundlni01,2019,1,OAK,AL,31,70,5,14,3,1,2,5,0,1,2,18,0,1,0,0,7
hunteto02,2019,1,PHI,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iannech01,2019,1,COL,NL,52,144,20,32,10,0,6,21,0,0,18,54,3,1,0,1,9
iglesjo01,2019,1,CIN,NL,146,504,62,145,21,3,11,59,6,6,20,70,3,3,1,2,17
iglesra01,2019,1,CIN,NL,68,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
inciaen01,2019,1,ATL,NL,65,199,30,49,11,2,5,24,7,1,26,41,2,4,0,1,1
irvinco01,2019,1,PHI,NL,16,6,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0
jacksal02,2019,1,ATL,NL,4,13,0,0,0,0,0,0,0,0,1,5,1,1,0,0,1
jacksdr01,2019,1,BAL,AL,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
jacksed01,2019,1,TOR,AL,8,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
jacksed01,2019,2,DET,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacksja01,2019,1,MIL,NL,28,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
jackslu01,2019,1,ATL,NL,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamesjo02,2019,1,HOU,AL,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jankotr01,2019,1,SDN,NL,25,22,4,4,0,0,0,0,2,2,2,4,0,0,0,0,0
janseda01,2019,1,TOR,AL,107,347,41,72,12,1,13,43,0,1,31,79,1,4,1,1,8
janseke01,2019,1,LAN,NL,62,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
jayjo02,2019,1,CHA,AL,47,165,12,44,8,0,0,9,0,0,8,30,0,3,5,1,1
jeffrje01,2019,1,MIL,NL,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
jennida01,2019,1,WAS,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jerezwi01,2019,1,SFN,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jerezwi01,2019,2,PIT,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jewelja01,2019,1,LAA,AL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jimened01,2019,1,DET,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jimenel02,2019,1,CHA,AL,122,468,69,125,18,2,31,79,0,0,30,134,0,4,0,2,11
jimenjo02,2019,1,DET,AL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joeco01,2019,1,SFN,NL,8,15,1,1,0,0,0,0,0,0,1,5,0,0,0,0,1
johnsbr02,2019,1,BOS,AL,22,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
johnsdj01,2019,1,COL,NL,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonesad01,2019,1,ARI,NL,137,485,66,126,25,1,16,67,2,1,31,101,2,8,0,3,15
jonesja07,2019,1,DET,AL,88,298,39,70,19,3,11,26,7,2,27,94,2,6,1,1,6
jonesna01,2019,1,CHA,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
josepca01,2019,1,ARI,NL,20,38,5,8,2,0,0,3,0,0,1,10,0,1,1,0,0
josepco01,2019,1,OAK,AL,11,37,4,7,2,0,1,5,0,0,2,5,0,0,0,1,2
josepco01,2019,2,SFN,NL,8,16,0,1,0,0,0,2,0,0,1,6,0,0,0,0,0
josepco01,2019,3,PIT,NL,9,11,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
joycema01,2019,1,ATL,NL,129,200,32,59,10,0,7,23,0,0,38,45,0,0,0,0,3
judgeaa01,2019,1,NYA,AL,102,378,75,103,18,1,27,55,3,2,64,141,4,3,0,1,11
junisja01,2019,1,KCA,AL,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
juradar01,2019,1,TEX,AL,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
kahnlto01,2019,1,NYA,AL,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kangju01,2019,1,PIT,NL,65,172,15,29,7,1,10,24,0,0,11,60,0,1,0,1,4
karinja01,2019,1,CLE,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
karnsna01,2019,1,BAL,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kayan01,2019,1,TOR,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kelake01,2019,1,PIT,NL,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kellebr01,2019,1,KCA,AL,28,8,0,1,0,0,0,1,0,0,1,5,0,0,1,0,0
kelleky01,2019,1,MIA,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kellemi03,2019,1,PIT,NL,11,10,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1
kellesh01,2019,1,TEX,AL,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kelletr01,2019,1,BOS,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kellyca02,2019,1,ARI,NL,111,314,46,77,19,0,18,47,0,0,48,79,10,2,0,1,11
kellyjo05,2019,1,LAN,NL,55,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
kellyme01,2019,1,ARI,NL,32,52,3,1,0,0,0,2,0,0,2,25,0,0,6,0,2
kempma01,2019,1,CIN,NL,20,60,4,12,2,0,1,5,0,0,1,19,0,0,0,1,2
kempto01,2019,1,HOU,AL,66,163,23,37,6,2,7,17,4,3,16,29,1,4,1,2,2
kempto01,2019,2,CHN,NL,44,82,8,15,3,2,1,12,0,1,7,18,0,2,0,2,2
kendrho01,2019,1,WAS,NL,121,334,61,115,23,1,17,62,2,1,27,49,1,4,0,5,11
kenneia01,2019,1,KCA,AL,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keplema01,2019,1,MIN,AL,134,524,98,132,32,0,36,90,1,5,60,99,0,8,0,4,5
kershcl01,2019,1,LAN,NL,29,49,1,5,1,0,0,1,0,0,1,16,0,0,15,0,0
keuchda01,2019,1,ATL,NL,19,38,0,5,1,0,0,2,0,0,1,28,0,0,2,0,0
kieboca01,2019,1,WAS,NL,11,39,4,5,0,0,2,2,0,0,4,16,1,0,0,0,0
kiermke01,2019,1,TBA,AL,129,447,60,102,20,7,14,55,19,5,26,104,2,5,1,1,8
kikucyu01,2019,1,SEA,AL,32,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
kimbrcr01,2019,1,CHN,NL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kineris01,2019,1,TEX,AL,65,202,23,48,12,1,1,21,3,0,14,49,0,4,1,1,9
kingesc01,2019,1,PHI,NL,126,458,64,118,34,4,19,55,15,4,34,147,1,5,1,2,3
kinghni01,2019,1,PIT,NL,14,6,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0
kinghni01,2019,2,TOR,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kingmi01,2019,1,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kinlety01,2019,1,MIA,NL,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
kinslia01,2019,1,SDN,NL,87,258,28,56,12,0,9,22,2,4,19,54,0,3,0,1,5
kintzbr01,2019,1,CHN,NL,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kipnija01,2019,1,CLE,AL,121,458,52,112,23,1,17,65,7,2,40,88,2,2,5,6,7
kittran01,2019,1,TBA,AL,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
klinebr01,2019,1,BAL,AL,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
klubeco01,2019,1,CLE,AL,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
knappan01,2019,1,PHI,NL,74,136,12,29,9,0,2,8,0,0,18,51,2,3,3,0,2
kniznan01,2019,1,SLN,NL,18,53,7,12,2,0,2,7,2,0,4,14,0,1,0,0,3
kochma01,2019,1,ARI,NL,9,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
kolarad01,2019,1,TBA,AL,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolarad01,2019,2,LAN,NL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krameke01,2019,1,PIT,NL,22,42,5,7,1,0,0,5,0,1,6,17,0,0,0,2,0
kratzer01,2019,1,SFN,NL,15,32,1,4,2,0,1,3,0,0,2,6,0,2,0,0,0
kratzer01,2019,2,TBA,AL,6,17,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0
kuhnejo01,2019,1,CIN,NL,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lagarju01,2019,1,NYN,NL,133,258,38,55,12,1,5,27,4,1,22,75,4,2,2,1,8
lailbr01,2019,1,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lakintr01,2019,1,BOS,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
